text,label
i want to hear what you have said again.,general_repeat
show me pancakes,cooking_recipe
read unchecked email,email_query
what is included in the tour's list,lists_query
i'd like a train ticket to this location,transport_query
change the light color the red,iot_hue_lightchange
Where can I find,tell_me_about
i watched the best movie please reserve me a copy when it releases,general_quirky
Do you know any jokes,jokes
send email about <name>,send_email
pause the audiobook,play_audiobook
add the song to my favorites,music_likeness
please update list with new item,lists_createoradd
are there any veg restaurants in phoenix,recommendation_locations
make a list about selena gomez concert schedule,lists_createoradd
what does my facebook feed look like,social_query
how bad is the traffic near the airport,transport_traffic
tell me what time it is right now,datetime_query
tell me if my alarm is set for the morning,alarm_query
olly can you please shut up.,general_commandstop
please start the radio,play_radio
show me nearby takeout restaurants,takeaway_order
turn lights in the room off,iot_hue_lightoff
change my music player volume to eighty percent,audio_volume_up
"i do not really know, olly.",general_dontcare
nine hundred and ninety nine fm is currently playing what music,music_query
have no idea for what to choose.,general_dontcare
how soon is my anniversary,calendar_query
list the items on my shopping list,lists_query
"you are awesome, i appreciate it.",general_praise
show me all of my active alarms,alarm_query
book me a train ticket for this afternoon to chicago,transport_ticket
hey i am having a bad day today what can i watch to cheer me up,general_quirky
please speak one more time again.,general_repeat
resume play on my most recent audiobook selection,play_audiobook
please order me some takeout,takeaway_order
What is your real name?,realnamequery
am i on vacation this week,calendar_query
start the gilmore guys,play_podcasts
start angry bird,play_game
tell me updates,news_query
what is a good rap album that came out this year,music_query
can you turn the lights up,iot_hue_lightup
send email to,send_email
when's mark lanegan's next album out,qa_factoid
can you turn off wemo plug socket,iot_wemo_off
turn on the socket,iot_wemo_on
book a train for twenty two march at twelve pm,transport_ticket
move buying eggs item to trash from to do list,lists_remove
"wouldn't really mind to choose any one, olly.",general_dontcare
tell me what a freeway is,qa_definition
please play the next episode,play_podcasts
mute for twenty minutes,audio_volume_mute
what is the home phone number for sarah,email_querycontact
open chess game,play_game
make a list of all the halloween events going around in new york,calendar_query
what time is my wakeup alarm set for,alarm_query
take screenshot,take_screenshot
how many bots are in a dollar,qa_currency
show me tutorials on cooking food,cooking_recipe
please let me know today's date,datetime_query
how many alarms have i set,alarm_query
is there a way to clear my calendar,calendar_remove
is my school alarm set,alarm_query
is it a soft evening tonight,weather_query
sum of five and two,qa_maths
exchange rate of yan with dollar,qa_currency
please create a new tweet,social_post
please will you check last thing said.,general_confirm
please solve this math,qa_maths
where can i get shawarma in this area,recommendation_locations
give me international news,news_query
podcast next episode,play_podcasts
buy a train ticket to cleveland for april fourteenth,transport_ticket
tell me the name of the song,music_query
in five sentences let me know the procedure of making thanksgiving turkey,cooking_recipe
can you find animal crossing,play_game
convert five s. d. to rials,qa_currency
update my contacts with the new contact sam@gmail dot com,email_addcontact
go to radio,play_radio
what's good news,tell_me_news
instructions to make a meal,cooking_recipe
will it be nice at the beach on friday,weather_query
can you make me some coffee,iot_coffee
tell me when the hockey game tickets are for,calendar_query
tell funny things,general_joke
that's wrong.,general_negate
add a new contact for daniel bell dbell@aol dot com,email_addcontact
please check my reminders,calendar_query
olly could you shut down.,general_commandstop
what is the time difference between india and ivory coast,datetime_convert
change color,iot_hue_lightchange
i want the light switched off can you do it for me,iot_hue_lightoff
where do the rocky mountains start,qa_factoid
up the brightness on these lights,iot_hue_lightup
weather forecast for this week,weather_query
what was the stock price for google yesterday,qa_stock
blue lights please,iot_hue_lightchange
play radio,play_radio
what is new,news_query
tell chris i will be late through email,email_sendemail
take out event from calendar,calendar_remove
show me all scheduled alarms,alarm_query
check question.,general_confirm
please turn the lights up,iot_hue_lightup
what are the lyrics to the song i will always love you by dolly parton,music_query
add jane's birthday party at one hundred and twenty three main for two pm tomorrow on my calendar,calendar_set
hey share me some joke to make me happy,general_joke
what is a good place for cruise,recommendation_locations
look for train tickets to edinburgh tomorrow,transport_ticket
get rid of the first three events in my calendar,calendar_remove
"thank you so much for the help, olly.",general_praise
is adele going to go on tour,qa_factoid
please mark the wemo socket to off,iot_wemo_off
please can you check and confirm last thing i said.,general_confirm
